Unsorted array:
1556648, 1920518, 734939, 811960, 1598307, 1674295, 1372806, 1835966, 1312395, 1905374, 1150151, 1165170, 1616526, 1360075, 744156, 1214022, 1244679, 1512389, 862139, 509072
569840, 1727287, 835991, 1401550, 776686, 1943209, 1726114, 831906, 1710418, 1504568, 1710545, 559396, 1138948, 803017, 1320961, 1570005, 1971665, 1863824, 750187, 1681718
932080, 1376016, 1010037, 737605, 578272, 992170, 594547, 1754437, 819056, 1289607, 1231076, 638683, 1280157, 1478582, 598293, 1542883, 1002190, 1352550, 1385919, 609969
1132064, 1063268, 1745260, 556707, 1747878, 1083533, 1952800, 1173063, 1355572, 1147932, 1093651, 644702, 1035140, 627584, 834230, 1753169, 1450167, 1782865, 1867757, 972679
1367554, 684976, 807296, 1802159, 1676723, 1085758, 1024106, 1732271, 1523162, 1787263, 691323, 803902, 1171456, 946843, 1451511, 1012849, 1683769, 1677326, 1169956, 1783639
1306887, 1258663, 1919527, 801788, 1017551, 1704740, 1723018, 1766318, 991577, 1585751, 1920063, 876152, 967977, 661842, 1103135, 1898729, 961551, 1955125, 1696967, 1945108
1688272, 1563164, 713049, 719975, 639483, 1571517, 805536, 1124408, 1089400, 1376584, 1576248, 1490972, 997545, 1229335, 1056810, 1679184, 1322557, 856289, 1111483, 609363
1835417, 861658, 1616712, 1258012, 1106461, 881510, 1714465, 711110, 588191, 855378, 818966, 1727965, 1821425, 1220188, 939329, 806764, 1680023, 1878619, 1886856, 743631
1231220, 926283, 1456878, 615363, 922327, 1922182, 1147634, 1793461, 1095743, 1836051, 1189552, 1895650, 1684887, 627830, 623369, 586744, 1298817, 685075, 1845329, 1925232
701985, 791672, 777768, 1110346, 1225105, 1552887, 1716717, 1848107, 1862171, 1849701, 587780, 513345, 715458, 1654937, 1641356, 1757869, 1922062, 1969919, 1571965, 1890655
554782, 1742388, 1335101, 1027664, 1023427, 1292265, 1927240, 564466, 683112, 1703454, 1365409, 820126, 1015882, 1623521, 871366, 1723438, 739899, 824554, 1556298, 820492
983525, 1624311, 1185090, 1042391, 1840456, 1620427, 1133198, 985005, 733278, 630959, 1478247, 1477843, 1283629, 1890500, 527112, 1868401, 923891, 825515, 1093874, 551594
1069142, 970519, 1994993, 768333, 725455, 1034759, 761337, 1637011, 1375592, 1412539, 526780, 1188924, 1006393, 580753, 1202084, 1991644, 1918252, 738940, 1411531, 1580472
1891298, 565781, 1768154, 1426888, 1035746, 1794752, 1266142, 1821372, 701521, 1232318, 1409784, 1767588, 1174602, 1762570, 677853, 1873413, 606082, 1543720, 1220221, 1889384
755295, 1308877, 1123175, 1524808, 726837, 1051216, 1038277, 1646230, 1974636, 772910, 647646, 1950272, 823213, 1057590, 809911, 861271, 685175, 992706, 1208727, 1820060
1271734, 1138620, 1475866, 1926767, 1434135, 550852, 1040546, 1550751, 1372826, 528962, 1412322, 1399300, 970601, 1656868, 1610881, 708510, 903587, 903564, 998425, 1814779
1475041, 630468, 505463, 926026, 1945515, 558229, 1971293, 911634, 1475333, 1412971, 1264248, 925732, 971865, 1259124, 505824, 1765557, 1892218, 875983, 785533, 956699
858392, 1108106, 971216, 798422, 1388125, 1735338, 1064042, 1586415, 1056528, 1977639, 660134, 1696918, 1810145, 723919, 652386, 684511, 1294568, 1318809, 909043, 1114403
703498, 1275521, 1044191, 559287, 1494821, 1731702, 508306, 537984, 589547, 754414, 549528, 1538011, 795069, 1273750, 1106271, 558424, 1132758, 711703, 1086357, 691991
1145113, 1524989, 807955, 1873631, 1896593, 1644628, 1460609, 1111283, 1590386, 1486107, 643021, 1866154, 1110629, 666609, 1195404, 1998902, 1175680, 1091467, 1615603, 886885
1238754, 785274, 1878925, 1195353, 1668968, 1109672, 1310570, 1564176, 1349376, 1760598, 1516572, 1957304, 1295486, 612883, 1899871, 1662097, 1005967, 781593, 1803826, 1576782
896767, 1191471, 662576, 1058015, 817005, 641181, 1522843, 1726749, 1484993, 1633287, 1621609, 573215, 889442, 639661, 1476057, 1871911, 661667, 755517, 550342, 696455
1728584, 1148154, 1776350, 1144915, 1474076, 1663403, 740920, 752216, 1345096, 1921824, 751887, 1190577, 1711208, 948200, 1788021, 1161601, 1065853, 528421, 736356, 524352
1951902, 786543, 606429, 1797214, 718061, 1640114, 1098674, 513215, 1459116, 1681929, 1095469, 721683, 713157, 1044047, 1051763, 1079649, 945964, 1352607, 1373009, 1435366
955043, 726085, 1567075, 1733325, 1302372, 1848281, 1439787, 1839829, 1059347, 1585419, 1230274, 1867452, 931943, 1009758, 744980, 1259642, 1906437, 1299207, 1190434, 516072
1006264, 950630, 1964495, 734773, 820121, 1014928, 1016017, 643737, 1633535, 1747524, 549585, 570613, 1998583, 1384816, 1678206, 550561, 1122672, 1888098, 1514718, 1673935
816009, 719561, 1698767, 640197, 795891, 927151, 996625, 1825191, 1898673, 1523364, 1179407, 1868144, 1250191, 1350603, 1231809, 1801904, 624612, 1043981, 889617, 1469363
1354359, 570224, 1754612, 808986, 1507227, 1308465, 914995, 802714, 541548, 657584, 1268684, 904421, 1178580, 1145296, 797727, 880833, 621591, 1796349, 1598869, 1765592
829130, 1304481, 815889, 559873, 1411715, 584086, 1551318, 1989020, 1733266, 757204, 938028, 978521, 1901360, 1402063, 660977, 1423949, 701486, 1668979, 839685, 773033
684034, 1723894, 719656, 1975492, 1886559, 841084, 1523603, 1341259, 1749203, 644604, 1378713, 1504839, 913915, 1712860, 1038281, 866121, 1682031, 1941153, 1913067, 1993125
1151338, 548437, 1189557, 1619046, 1343355, 986042, 1950542, 1590327, 768729, 1161735, 829978, 1763316, 660834, 933022, 1702137, 1828879, 1807806, 1823370, 1762107, 1344487
917147, 1976436, 596281, 968069, 689309, 1805342, 893539, 1403838, 1291805, 1400194, 619671, 963846, 1594573, 785470, 1179036, 1781013, 1356462, 515863, 1982532, 1471531
1751644, 1859639, 511909, 616021, 638436, 1202356, 1371078, 1398924, 1453820, 612455, 1941545, 976376, 1080724, 870645, 613452, 1990475, 1072742, 1272460, 1460102, 1309418
1554204, 1871600, 894035, 1507433, 1466912, 1053016, 1872045, 1423134, 1989847, 1619462, 1280083, 1553062, 1249157, 1310756, 1065557, 803642, 1344941, 713580, 537028, 1404679
1496702, 1391772, 950383, 1295960, 902158, 1411402, 1858799, 1352784, 1088094, 1767463, 1418771, 1837015, 1490512, 1133872, 1313997, 1075958, 589573, 1420193, 1897636, 799196
1416519, 1292253, 849165, 1092222, 1916622, 1621177, 1248166, 1634747, 1911898, 1920910, 1336662, 1404481, 1037376, 1273596, 1330097, 1492595, 1863387, 920798, 1464892, 883285
1784161, 692829, 1044517, 535672, 1290896, 1584998, 1380623, 513387, 1040529, 708711, 1168346, 1607377, 1137475, 869737, 1261615, 1531625, 921701, 1670371, 1159710, 1072661
1748840, 954885, 1572188, 1294615, 945465, 1306752, 514854, 1555954, 1078043, 1806469, 1321721, 931180, 1197711, 1222139, 1225373, 1449908, 1005513, 1663056, 670706, 768789
1694151, 1716880, 758801, 949367, 855635, 1067553, 1213904, 1333110, 608426, 1332964, 1991096, 1967812, 584039, 1406723, 1691927, 646893, 1182972, 1666444, 1140612, 1560522
1195672, 892689, 1998798, 607179, 900805, 879143, 673052, 525612, 1081102, 874645, 1022862, 558053, 699746, 638174, 1275026, 1252862, 1392398, 658488, 1262036, 708778
1967713, 815479, 1988751, 1621889, 530672, 1887736, 1486670, 1981594, 891139, 1865438, 591016, 1066677, 911922, 1663721, 810293, 1224837, 504931, 927414, 595223, 1508144
1913695, 1346221, 812438, 721349, 1624110, 946734, 1068381, 1833264, 665581, 1107009, 1304506, 1871435, 1811315, 1563177, 729811, 1083237, 870976, 1143404, 1484588, 1467785
1227825, 843010, 727169, 1524885, 1720625, 1372838, 1140082, 628046, 1087444, 1408876, 1361754, 818214, 1723860, 1509473, 831579, 1416264, 1964771, 502587, 1956769, 635698
1249190, 1637080, 1728840, 989134, 1362543, 832103, 1474126, 1359160, 707176, 565260, 1870601, 867498, 903720, 505186, 1997755, 1591990, 1915268, 1233308, 1565597, 1796372
1782232, 1808874, 532231, 1323687, 1861495, 616814, 1414269, 981490, 1579683, 1587794, 1286753, 905154, 1072723, 953727, 1423718, 706248, 1515843, 1439101, 1028743, 602199
1758119, 1722302, 589182, 1839366, 1737081, 1865617, 1994889, 797246, 1119700, 1018692, 1327627, 898305, 857774, 710803, 954952, 1378967, 1722427, 842037, 1977215, 1563616
1591678, 1783674, 1606883, 1728030, 1956490, 1842756, 1278009, 696718, 1368677, 1006332, 557050, 1114568, 1558062, 1309076, 1814644, 1031580, 1206266, 815486, 815308, 1202747
644872, 1135918, 1124654, 1883988, 1474722, 846610, 1527501, 1582144, 513297, 1407959, 1613078, 1953337, 712337, 1158086, 1708220, 1208133, 1984519, 1496398, 1019253, 1270336
1953412, 1566476, 698544, 1587807, 1070913, 841610, 1477371, 781205, 1746959, 909406, 968013, 1904139, 1173305, 780364, 1537631, 651342, 1152635, 976162, 953066, 1099149
1773194, 781928, 1329715, 1029560, 660764, 1960436, 1632857, 589539, 1529087, 1370652, 1573418, 1143118, 801454, 1183115, 1546435, 1094351, 993788, 1647348, 733709, 1640552
1854233, 824605, 1860126, 1071365, 1114696, 1178398, 1793205, 1712387, 906404, 543421, 1463922, 626678, 601393, 1262465, 1144564, 1380397, 704054, 587183, 1487527, 1008214
1125211, 725091, 1925942, 1608016, 1637766, 1125857, 1935180, 1633465, 1337966, 922180, 1629070, 1688540, 856463, 1324052, 668705, 1232962, 589323, 1518049, 1757738, 1521531
776684, 1141965, 1048520, 586847, 1220363, 589387, 1790113, 1044023, 702353, 782426, 1091041, 954995, 1632109, 1726037, 1296681, 1560431, 609763, 686970, 809931, 1649586
1025210, 1245228, 767951, 1934914, 1763987, 1364267, 1877286, 1170698, 1811971, 1893527, 1630244, 947708, 1081988, 1181592, 1332094, 787372, 1321723, 1286833, 645214, 1945584
1404184, 1986380, 1976809, 861328, 1245197, 1762581, 898132, 624086, 1901966, 1150764, 1631557, 1447922, 880995, 1259065, 1439079, 573013, 897896, 778585, 554677, 1780078
1066049, 509561, 527655, 1193238, 685005, 553366, 1364884, 1506404, 1845735, 652662, 1301989, 894527, 1632586, 1687896, 1637829, 925568, 1155727, 588231, 1358958, 1713685
1045532, 1123309, 1769478, 1134273, 1640818, 949303, 915004, 692896, 1214398, 946110, 1989910, 874563, 1967549, 607703, 1178251, 1314305, 1600967, 1859843, 637323, 1012895
1779575, 1178846, 580348, 1040847, 515549, 1258527, 1023659, 1205103, 1851900, 1956050, 1850914, 657158, 980391, 1520951, 1147994, 814023, 1313840, 635634, 774551, 1580516
1755164, 1428063, 1278043, 1084188, 1362682, 615541, 1678235, 1822475, 632145, 1788240, 853781, 1367021, 1479049, 1149348, 1442936, 741179, 1819999, 554617, 644368, 1481905
1481040, 1649238, 670989, 1038450, 725080, 1685087, 1488219, 1772013, 776325, 637873, 1452391, 539991, 625040, 550972, 931253, 1067853, 1020161, 1521368, 1797006, 1949851
972055, 851533, 741616, 1995586, 1804202, 925539, 522654, 655838, 1809712, 1580188, 1046210, 1426266, 1834005, 1587054, 1189491, 1846808, 870220, 635158, 1267488, 1859205
1146198, 1050614, 703036, 627594, 939048, 1094031, 799754, 1312885, 1104867, 769759, 1051358, 524906, 1326887, 1488451, 907081, 596156, 945944, 1770070, 1114733, 844331
735159, 945173, 918462, 837744, 740269, 946963, 1512364, 1097217, 1133718, 863010, 1892688, 1232048, 1227568, 1554938, 991176, 748469, 1410209, 1736813, 1365191, 1325029
546070, 851370, 1582212, 912237, 693886, 1357496, 1499054, 1821850, 1346879, 1343782, 1681196, 1881640, 1450204, 1186747, 1364840, 1172517, 1032480, 1296045, 1381302, 1054306
1815898, 1876134, 1893635, 1990472, 1312953, 1388049, 1277238, 1540033, 1461408, 627224, 924091, 964641, 577109, 1330874, 871112, 1945257, 1793807, 1272964, 1159465, 1305361
915508, 1273708, 1675645, 1594748, 1026489, 744906, 1513383, 1140895, 700109, 1836066, 1213645, 1818995, 1759281, 1538099, 972756, 1514022, 1039126, 574211, 1739717, 714720
1220757, 1513184, 1927480, 542048, 1355576, 688422, 642169, 1400030, 982056, 1290153, 1515616, 949568, 1411925, 867357, 1217675, 723971, 606685, 1750729, 1307824, 1311344
1646402, 1636300, 1245233, 1055714, 630066, 685416, 1822871, 610189, 810914, 1856497, 1364798, 846730, 1133606, 1933404, 1627429, 838244, 1070628, 1747605, 536910, 1576522
589171, 617164, 1633644, 1871173, 1902818, 870942, 1584987, 592834, 1625203, 1621362, 511858, 1422036, 1335882, 1333324, 823740, 1650880, 1531282, 1043428, 712145, 1638438
533462, 1315262, 782730, 1266228, 982866, 1528148, 739585, 1306370, 609366, 1233319, 1761433, 1819484, 1912524, 1735507, 650654, 876162, 1585776, 936721, 939608, 1016571
1961457, 1498136, 709466, 1820763, 1492639, 831873, 1888393, 614142, 1618707, 1273496, 1865548, 780233, 1858471, 1048565, 1989986, 959182, 1178228, 766397, 1265670, 1194802
1876728, 1575638, 950787, 1688357, 789155, 897662, 1048002, 1407712, 882575, 1647463, 1947473, 1860029, 1195159, 931246, 957486, 1819700, 1536889, 1068889, 1306923, 1517868
1138648, 638858, 1781738, 1974053, 1845558, 583553, 1819920, 783043, 1214262, 892759, 1010493, 1080699, 1422016, 1330780, 615495, 514487, 1720518, 645056, 1237360, 1871205
693718, 1049025, 1764927, 1896500, 794104, 1911088, 1757041, 1097055, 1960442, 1283296, 1193433, 907905, 957050, 1097035, 1091845, 1827002, 847248, 1123138, 774519, 1057115
817431, 543404, 1956651, 981570, 993602, 960101, 1180343, 838097, 1606184, 1110889, 1453079, 1459632, 671315, 1278434, 500644, 1825311, 1321653, 1764084, 849213, 1155979
1733189, 1551992, 761692, 829069, 1109745, 823591, 1670690, 1640253, 1022805, 1333823, 1895876, 1257770, 1494250, 897875, 1833214, 1669032, 1190412, 1661182, 1936740, 1220972
618313, 1352326, 615077, 1826129, 665528, 987782, 1662886, 1598135, 1462492, 1052059, 1094418, 1447868, 953681, 932107, 647982, 1132996, 1653332, 1216435, 1296635, 1463644
1740582, 545406, 1457019, 1762605, 1236327, 617095, 1892907, 1569074, 880046, 1260852, 641839, 1108369, 1179962, 523183, 1606281, 1111618, 1419089, 731022, 1663036, 1940758
1433591, 1505068, 753084, 1213589, 868966, 1588166, 797339, 722027, 1503921, 1606280, 523792, 1623481, 1463098, 1175370, 770877, 1522649, 1738349, 1935321, 1627473, 640331
1772805, 1992135, 1622210, 1312726, 599312, 1763213, 708752, 1874031, 1297645, 1113737, 1036086, 914216, 768581, 1547868, 1467638, 528064, 995798, 978635, 1076432, 1061337
1174054, 1006385, 1212127, 1405927, 1646813, 769862, 1399485, 742407, 1489356, 1848584, 1886921, 1989957, 1038026, 1546228, 1579847, 1231541, 1159602, 501074, 1944954, 1341250
1189327, 1097872, 1148510, 1714434, 1421124, 1263097, 1037332, 1109486, 1069838, 1448629, 1417151, 1969982, 1618500, 1567440, 1915935, 1740032, 504060, 1708322, 1543467, 1903372
805970, 1751382, 1108732, 804263, 976332, 1891568, 663758, 1014234, 1421759, 1334650, 1618859, 765412, 1059916, 1911296, 812684, 1765694, 1395518, 1370925, 1773590, 1970449
1680872, 849013, 618143, 1314892, 968956, 1677020, 1472725, 1757992, 1113095, 1479455, 1960936, 1503406, 935572, 1721879, 1593935, 1087215, 1224133, 1983066, 854849, 1414594
548293, 1714509, 1147612, 1877109, 606195, 742136, 611611, 1802376, 1842753, 1311852, 1506345, 1486492, 1239502, 599407, 558243, 1390659, 693541, 1198125, 1472369, 803784
1696235, 1226393, 1261425, 1403217, 1804575, 1882522, 1084041, 1941386, 604253, 511162, 1040806, 1371056, 605173, 1841764, 1057204, 673926, 1641660, 581559, 594159, 1118268
1360476, 666916, 826806, 1192051, 1753813, 587705, 1044412, 1304626, 1382010, 681462, 574174, 1047378, 1563692, 1524417, 1542460, 1064928, 844261, 1602551, 949233, 1712565
1249007, 1450319, 1463595, 1709791, 1552805, 1931852, 1972173, 1936454, 1321889, 1699522, 674103, 1089435, 781187, 577658, 1837798, 1191232, 1336441, 1590844, 1816303, 653349
1699027, 1390345, 680414, 706107, 1622543, 595027, 654076, 1161079, 834582, 1369021, 822829, 910053, 502861, 534228, 1073562, 1887923, 573760, 1534656, 1903283, 1040347
700247, 1153328, 777147, 842391, 1923435, 1388654, 655249, 670944, 653612, 1394544, 590156, 1096031, 740710, 1670077, 1829751, 1588172, 1422504, 1367429, 1119116, 1039818
1944558, 709165, 815411, 1287638, 1362511, 1840127, 790267, 1278891, 572110, 1962693, 525450, 1717737, 1550511, 1243788, 585964, 1000507, 1297153, 1295281, 822292, 1634673
1186044, 825278, 1645158, 1601203, 1458654, 1375935, 548775, 1364799, 751243, 1498460, 1276841, 792845, 1555186, 1420201, 1595626, 911873, 753188, 1943874, 1130371, 1329676
898553, 1414487, 901121, 1310067, 940917, 1556845, 904182, 930790, 1794629, 628298, 1024907, 1921991, 1671407, 1184541, 572155, 1868670, 1139855, 1156793, 861637, 732963
1588968, 1137218, 947587, 605953, 1173913, 1293230, 1971269, 995934, 1520151, 1616618, 1687784, 923497, 1437848, 1688558, 967412, 1961057, 1374190, 709928, 1856084, 1201335
1745607, 565822, 1813706, 1765116, 1528356, 1738244, 904732, 1271902, 1952690, 1559953, 1882694, 1425549, 1961783, 1703099, 1662386, 1279672, 1030904, 1564261, 1967702, 702154
1781857, 1656740, 753534, 1307647, 1777077, 1564024, 1035689, 728517, 1787609, 1531567, 526741, 1252848, 504366, 1006688, 1279567, 1898844, 849035, 1600763, 1458908, 1425282
806082, 1877985, 1030122, 1336315, 1093275, 741366, 791714, 1766040, 832288, 1132749, 767115, 1495505, 748673, 593838, 1137980, 1965248, 1162938, 1313348, 1264309, 915303
568947, 1351748, 1111970, 1567891, 1651213, 987033, 1873960, 1155098, 583960, 686382, 1404980, 1504285, 1402912, 587549, 1854555, 1638725, 805756, 705915, 1950907, 1290474
578495, 1230605, 1683629, 1953139, 1941851, 1419879, 1800425, 1047914, 1575757, 648176, 1456104, 1917457, 1168847, 872305, 1488173, 1917263, 659418, 1921445, 1485445, 636705
1665052, 1315261, 1914669, 1257923, 635464, 789924, 1708216, 687670, 1843998, 1460139, 892032, 1307277, 1230061, 986656, 1130559, 766969, 1810651, 515378, 1044624, 1901150
973582, 509481, 1553939, 1293022, 1721336, 718005, 1233680, 1097641, 646266, 805197, 1230620, 1576632, 819501, 1512655, 664397, 1525788, 687421, 1834443, 1469137, 1712444
1500373, 789117, 1222558, 1112851, 927610, 664959, 1309166, 1025284, 1788780, 730029, 785913, 1966517, 1239036, 803428, 1965579, 1591607, 1737296, 856839, 1687690, 639988
1765092, 558111, 1851625, 689391, 1791005, 1124655, 768794, 1467266, 538904, 877236, 692601, 611482, 752792, 916675, 1279681, 1679174, 794096, 808788, 804680, 634478
993376, 1279388, 1018703, 703928, 1455956, 842493, 1174222, 1915812, 1793072, 1676689, 1938436, 574451, 1750412, 1447150, 1128821, 1370451, 1145831, 1292066, 1195050, 1732836
638311, 1998534, 987034, 1150418, 906492, 912980, 1452661, 933830, 633453, 1560391, 1393463, 1308558, 1185993, 1023295, 1463491, 999283, 1320322, 560038, 1563052, 1962360
832103, 1489824, 987999, 1922915, 1520801, 504858, 541351, 1074410, 517185, 802955, 820289, 1561407, 1138567, 1201311, 1383774, 734474, 976037, 1881502, 1007683, 1489949
837684, 1090384, 942567, 1949051, 672206, 1131170, 955983, 797132, 1885291, 1899331, 1894723, 1363509, 1685061, 1922779, 1071022, 500518, 728317, 1577967, 1029352, 1671280
1029945, 911502, 1570097, 1901094, 672292, 864147, 1274253, 1651851, 1475629, 945261, 1394717, 1893733, 728160, 1140531, 568740, 593802, 552903, 974094, 1779928, 1718021
1037092, 1299804, 1453790, 1580418, 623466, 981624, 780364, 749965, 1569391, 1476116, 629002, 1685921, 817668, 1727607, 1505174, 1584391, 1154804, 1946179, 1963841, 964518
1740257, 501103, 1190972, 1063078, 746488, 1507009, 1475823, 1478227, 678401, 1369122, 1061409, 1207880, 1366076, 738634, 1792252, 1830394, 909629, 580292, 1736572, 966204
800308, 1047354, 944337, 1038605, 1581908, 1097886, 536114, 1592322, 1623994, 1124081, 1672613, 1180462, 918906, 1428276, 501307, 1360131, 945524, 1650497, 1177839, 1744726
883811, 1477004, 786399, 502842, 1402896, 1425668, 1578557, 1893644, 1898852, 589466, 925084, 566945, 1793423, 1602143, 1555792, 1748442, 1036608, 1271929, 1383514, 1254828
1786222, 1490651, 1686969, 1557318, 1056517, 1785939, 965134, 969967, 532822, 1598804, 637672, 1142214, 1325165, 731970, 1669701, 1508278, 927701, 1339265, 791842, 859568
1578796, 693318, 1151178, 676166, 832580, 1144873, 801359, 1037679, 1005190, 973618, 1829056, 1908379, 1677391, 1009259, 1565972, 1507678, 1180089, 1985995, 1347556, 1484349
1610080, 765807, 977545, 893743, 1712004, 1009224, 1899436, 1154365, 1235200, 1924462, 854045, 1172725, 715877, 1130473, 647815, 1152260, 1316068, 762710, 773123, 1107539
1809087, 564770, 692667, 1003490, 1564727, 932399, 1752539, 1270511, 1270835, 1773713, 892780, 1702205, 1430514, 1880707, 1665402, 1930429, 634450, 1740710, 1472164, 546167
750372, 827472, 779676, 1181842, 1382165, 1585685, 538103, 915458, 1207776, 1869727, 572112, 1055889, 1915409, 1620906, 1697206, 1449644, 1853245, 761305, 1239189, 1894862
541385, 1696257, 1283282, 859724, 920443, 1281398, 1638194, 1068871, 1184032, 1365534, 1640420, 1164436, 1557261, 1146616, 1425365, 1200904, 566634, 1145730, 611459, 1473789
1296689, 1895373, 1578437, 1248732, 986254, 1755315, 1907096, 1152659, 1104442, 618118, 1957740, 872182, 1950525, 1123818, 1994936, 1324492, 971476, 758318, 1744815, 1480122
845947, 1606619, 780890, 1586668, 743445, 1427432, 1694333, 1682967, 1807104, 1312503, 857172, 1437027, 1193157, 1653178, 565186, 1826240, 1125254, 607282, 512677, 1178329
1353590, 1393707, 1418231, 570571, 1462178, 1852844, 594357, 756369, 1936372, 1133641, 1253550, 1315045, 777730, 1158413, 972887, 1277199, 1154871, 1020436, 707827, 1591726
1752127, 1515654, 514031, 1689866, 1415875, 1912622, 839795, 874440, 604128, 1649670, 1839103, 971861, 802698, 1459547, 1748447, 1010983, 1291650, 1898304, 1306882, 737843
727415, 1915152, 916555, 1901371, 739301, 1954663, 904821, 1621180, 1393542, 1619903, 644533, 916044, 801468, 632332, 1213951, 1346370, 1350637, 560745, 670046, 1800544
1267916, 1957036, 585618, 913966, 935862, 1995287, 738383, 1695768, 874148, 1574547, 1308313, 650261, 1377216, 1596529, 1668034, 509799, 1078226, 1611529, 1745337, 1135769
1412770, 774384, 1766854, 562086, 1903026, 1172822, 1774506, 1045324, 1702616, 1364923, 741897, 1078681, 616339, 1575983, 1895657, 1846960, 849374, 1610970, 812569, 1141983
1249000, 1669092, 1577937, 1113644, 1126658, 1457107, 1362636, 1739967, 807939, 985399, 1629065, 551516, 1368196, 1770093, 1677311, 500692, 735589, 1146293, 813003, 1775131
1190693, 1294552, 928693, 816825, 716427, 810606, 1093983, 1936132, 1923786, 1120603, 1219813, 1909444, 1790316, 1123717, 568944, 932033, 1648378, 1394176, 1723525, 1248305
1393397, 1179395, 887018, 617602, 1677342, 1398956, 1762031, 1886823, 766183, 1825928, 1012210, 1802270, 1999060, 1526250, 1484264, 1223160, 663867, 1734503, 648798, 1467597
